"FuelProductionByTimeSlice","UTOPIA","HCO","WD",6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314,6.571314
"FuelProductionByTimeSlice","UTOPIA","HCO","WN",1.439730,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686,3.283686
"FuelProductionByTimeSlice","UTOPIA","HYD","ID",1.152920,1.241606,1.241606,1.330292,1.330292,1.330292,1.418978,1.419865,1.419865,1.419865,1.508551,1.782591,1.782591,1.782591,1.782591,1.782591,1.782591,1.782591,1.782591,1.782591,1.863296
"FuelProductionByTimeSlice","UTOPIA","HYD","IN",0.576633,0.620989,0.620989,0.665346,0.665346,0.665346,0.709702,0.710145,0.710145,0.710145,0.754502,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.931927
"FuelProductionByTimeSlice","UTOPIA","HYD","SD",0.576633,0.620989,0.620989,0.665346,0.665346,0.665346,0.709702,0.710145,0.710145,0.710145,0.515477,0.080578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","HYD","SN",0.288143,0.310308,0.310308,0.332473,0.332473,0.332473,0.354638,0.354860,0.354860,0.354860,0.377025,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.465684
"FuelProductionByTimeSlice","UTOPIA","HYD","WD",0.576633,0.620989,0.620989,0.665346,0.665346,0.665346,0.709702,0.710145,0.710145,0.710145,0.754502,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.891563,0.931927
"FuelProductionByTimeSlice","UTOPIA","HYD","WN",0.288143,0.310308,0.310308,0.332473,0.332473,0.332473,0.354638,0.354860,0.354860,0.354860,0.377025,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.445514,0.465684
"FuelProductionByTimeSlice","UTOPIA","OIL","ID",8.633085,2.585456,2.709253,2.833050,2.956847,3.080644,3.204441,3.328239,3.452036,3.575833,3.699630,3.884850,4.070069,4.255289,4.440508,4.625728,4.810947,4.996167,5.181387,5.366606,5.551826
"FuelProductionByTimeSlice","UTOPIA","OIL","IN",4.316912,1.293116,1.355033,1.416950,1.478867,1.540784,1.602701,1.817605,2.062379,2.307154,2.522960,2.800374,3.167298,3.534221,3.901144,4.268067,4.634990,5.001914,5.368837,5.735760,6.076323
"FuelProductionByTimeSlice","UTOPIA","OIL","SD",1.231199,1.293116,1.355033,1.416950,1.478867,1.540784,1.602701,1.664619,1.726536,1.788453,1.850370,1.943008,2.035645,2.128283,2.220920,2.313558,2.406195,2.498833,2.591471,2.684108,2.776746
"FuelProductionByTimeSlice","UTOPIA","OIL","SN",0.615230,0.646170,0.677110,0.708050,0.738990,0.769930,0.800870,0.831810,0.862750,0.893690,0.924630,0.970921,1.017212,1.063503,1.109794,1.156085,1.202376,1.248667,1.294958,1.341249,1.387540
"FuelProductionByTimeSlice","UTOPIA","OIL","WD",31.768415,35.642313,37.277299,39.001763,40.636749,42.346392,43.931376,46.052989,48.175206,50.297423,52.312876,55.198436,58.243770,61.289104,64.334438,67.379772,70.425107,73.470441,76.515775,79.561109,82.559390
"FuelProductionByTimeSlice","UTOPIA","OIL","WN",14.670654,14.242818,15.033672,15.810051,16.600905,17.391759,18.168138,18.958847,19.749701,20.540555,21.316934,22.458369,23.644531,24.830693,26.016855,27.203017,28.389179,29.575341,30.761503,32.014757,33.288462
"FuelProductionByTimeSlice","UTOPIA","URN","ID",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","IN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","SD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","SN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","WD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","URN","WN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","RH","ID",3.024000,3.175200,3.326400,3.477600,3.628800,3.780000,3.931200,4.082400,4.233600,4.384800,4.536000,4.762800,4.989600,5.216400,5.443200,5.670000,5.896800,6.123600,6.350400,6.577200,6.804000
"FuelProductionByTimeSlice","UTOPIA","RH","IN",1.512000,1.587600,1.663200,1.738800,1.814400,1.890000,1.965600,2.041200,2.116800,2.192400,2.268000,2.381400,2.494800,2.608200,2.721600,2.835000,2.948400,3.061800,3.175200,3.288600,3.402000
"FuelProductionByTimeSlice","UTOPIA","RH","SD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","RH","SN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","RH","WD",13.776840,14.465682,15.154524,15.843366,16.532208,17.221050,17.909892,18.598734,19.287576,19.976418,20.665260,21.698523,22.731786,23.765049,24.798312,25.831575,26.864838,27.898101,28.931364,29.964627,30.997890
"FuelProductionByTimeSlice","UTOPIA","RH","WN",6.887160,7.231518,7.575876,7.920234,8.264592,8.608950,8.953308,9.297666,9.642024,9.986382,10.330740,10.847277,11.363814,11.880351,12.396888,12.913425,13.429962,13.946499,14.463036,14.979573,15.496110
"FuelProductionByTimeSlice","UTOPIA","RL","ID",0.840000,0.882000,0.924000,0.966000,1.008000,1.050000,1.092000,1.134000,1.176000,1.218000,1.260000,1.323000,1.386000,1.449000,1.512000,1.575000,1.638000,1.701000,1.764000,1.827000,1.890000
"FuelProductionByTimeSlice","UTOPIA","RL","IN",0.280000,0.294000,0.308000,0.322000,0.336000,0.350000,0.364000,0.378000,0.392000,0.406000,0.420000,0.441000,0.462000,0.483000,0.504000,0.525000,0.546000,0.567000,0.588000,0.609000,0.630000
"FuelProductionByTimeSlice","UTOPIA","RL","SD",0.840000,0.882000,0.924000,0.966000,1.008000,1.050000,1.092000,1.134000,1.176000,1.218000,1.260000,1.323000,1.386000,1.449000,1.512000,1.575000,1.638000,1.701000,1.764000,1.827000,1.890000
"FuelProductionByTimeSlice","UTOPIA","RL","SN",0.280000,0.294000,0.308000,0.322000,0.336000,0.350000,0.364000,0.378000,0.392000,0.406000,0.420000,0.441000,0.462000,0.483000,0.504000,0.525000,0.546000,0.567000,0.588000,0.609000,0.630000
"FuelProductionByTimeSlice","UTOPIA","RL","WD",2.800000,2.940000,3.080000,3.220000,3.360000,3.500000,3.640000,3.780000,3.920000,4.060000,4.200000,4.410000,4.620000,4.830000,5.040000,5.250000,5.460000,5.670000,5.880000,6.090000,6.300000
"FuelProductionByTimeSlice","UTOPIA","RL","WN",0.560000,0.588000,0.616000,0.644000,0.672000,0.700000,0.728000,0.756000,0.784000,0.812000,0.840000,0.882000,0.924000,0.966000,1.008000,1.050000,1.092000,1.134000,1.176000,1.218000,1.260000
"FuelProductionByTimeSlice","UTOPIA","TX","ID",1.733160,1.819818,1.906476,1.993134,2.079792,2.166450,2.253108,2.339766,2.426424,2.513082,2.599740,2.729394,2.859047,2.988701,3.118355,3.248009,3.377662,3.507316,3.636970,3.766623,3.896277
"FuelProductionByTimeSlice","UTOPIA","TX","IN",0.866840,0.910182,0.953524,0.996866,1.040208,1.083550,1.126892,1.170234,1.213576,1.256918,1.300260,1.365106,1.429953,1.494799,1.559645,1.624491,1.689338,1.754184,1.819030,1.883877,1.948723
"FuelProductionByTimeSlice","UTOPIA","TX","SD",0.866840,0.910182,0.953524,0.996866,1.040208,1.083550,1.126892,1.170234,1.213576,1.256918,1.300260,1.365106,1.429953,1.494799,1.559645,1.624491,1.689338,1.754184,1.819030,1.883877,1.948723
"FuelProductionByTimeSlice","UTOPIA","TX","SN",0.433160,0.454818,0.476476,0.498134,0.519792,0.541450,0.563108,0.584766,0.606424,0.628082,0.649740,0.682144,0.714547,0.746951,0.779355,0.811758,0.844162,0.876566,0.908970,0.941373,0.973777
"FuelProductionByTimeSlice","UTOPIA","TX","WD",0.866840,0.910182,0.953524,0.996866,1.040208,1.083550,1.126892,1.170234,1.213576,1.256918,1.300260,1.365106,1.429953,1.494799,1.559645,1.624491,1.689338,1.754184,1.819030,1.883877,1.948723
"FuelProductionByTimeSlice","UTOPIA","TX","WN",0.433160,0.454818,0.476476,0.498134,0.519792,0.541450,0.563108,0.584766,0.606424,0.628082,0.649740,0.682144,0.714547,0.746951,0.779355,0.811758,0.844162,0.876566,0.908970,0.941373,0.973777
"FuelProductionByTimeSlice","UTOPIA","SOL","ID",0.000000,0.000000,0.000000,0.000000,0.000000,0.171597,0.850471,0.892316,0.934304,0.976291,1.080554,1.282661,1.572461,1.862261,2.152061,2.441861,2.731661,3.021461,3.311261,3.601061,3.865035
"FuelProductionByTimeSlice","UTOPIA","SOL","IN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","SOL","SD",0.000000,0.000000,0.000000,0.000000,0.000000,0.171648,0.850726,0.892584,0.934584,0.976584,1.080878,1.283046,1.371830,1.434830,1.497831,1.560830,1.623830,1.686831,1.749830,1.812831,1.875831
"FuelProductionByTimeSlice","UTOPIA","SOL","SN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","SOL","WD",0.000000,0.000000,0.000000,0.000000,0.000000,0.021456,0.106341,0.111573,0.116823,0.122073,0.135110,0.160381,0.196617,0.232852,0.269088,0.305324,0.341560,0.377796,0.414032,0.450268,0.483274
"FuelProductionByTimeSlice","UTOPIA","SOL","WN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","ID",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","IN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","SD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","SN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","WD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","WN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000

"TotalAnnualCapacity","UTOPIA","E01",0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
"TotalAnnualCapacity","UTOPIA","E21",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"TotalAnnualCapacity","UTOPIA","E31",0.130000,0.140000,0.140000,0.150000,0.150000,0.150000,0.160000,0.160100,0.160100,0.160100,0.170100,0.201000,0.201000,0.201000,0.201000,0.201000,0.201000,0.201000,0.201000,0.201000,0.210100
"TotalAnnualCapacity","UTOPIA","E51",0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
"TotalAnnualCapacity","UTOPIA","E70",0.300000,0.300000,0.290000,0.290000,0.280000,0.280000,0.282850,0.314861,0.346901,0.378941,0.405755,0.439250,0.480567,0.521884,0.563201,0.604518,0.645835,0.687152,0.728469,0.769786,0.808799
"TotalAnnualCapacity","UTOPIA","IMPDSL1",99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000
"TotalAnnualCapacity","UTOPIA","IMPGSL1",99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000
"TotalAnnualCapacity","UTOPIA","IMPHCO1",99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000
"TotalAnnualCapacity","UTOPIA","IMPOIL1",99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000
"TotalAnnualCapacity","UTOPIA","IMPURN1",99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000
"TotalAnnualCapacity","UTOPIA","RHE",0.000000,9.526553,9.980198,10.433843,10.887489,11.341134,11.794779,12.248425,12.702070,13.155716,13.609361,14.289829,14.970297,15.650765,16.331233,17.011701,17.692169,18.372637,19.053105,19.733573,20.414041
"TotalAnnualCapacity","UTOPIA","RHO",82.678992,82.953109,88.177454,93.064365,98.288710,103.132057,107.437864,111.570090,115.702316,119.834541,123.966767,130.165105,136.363443,142.561782,148.760120,154.958458,161.156797,167.355135,173.553473,179.751812,185.950150
"TotalAnnualCapacity","UTOPIA","RL1",16.796641,17.636473,18.476305,19.316137,20.155969,20.995801,21.835633,22.675465,23.515297,24.355129,25.194961,26.454709,27.714457,28.974205,30.233953,31.493701,32.753449,34.013197,35.272945,36.532693,37.792442
"TotalAnnualCapacity","UTOPIA","SRE",0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
"TotalAnnualCapacity","UTOPIA","TXD",5.170000,5.430000,5.690000,5.950000,6.210000,6.470000,6.730000,6.990000,7.250000,7.510000,7.770000,8.159000,8.548000,8.937000,9.326000,9.715000,10.104000,10.493000,10.882000,11.271000,11.660000
"TotalAnnualCapacity","UTOPIA","TXE",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"TotalAnnualCapacity","UTOPIA","TXG",0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000,0.030000
"TotalAnnualCapacity","UTOPIA","RIV",99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000,99999.000000
